Bangla Text,Equation
সাতশো বারোর বর্গমূলের মান ছাব্বিশ দশমিক ছয় আট,√x=y
সাতশো তেরোর বর্গমূলের মান ছাব্বিশ দশমিক সাত শূন্য,√x=y
সাতশো চৌদ্দর বর্গমূলের মান ছাব্বিশ দশমিক সাত দুই,√x=y
সাতশো পনেরোর বর্গমূলের মান ছাব্বিশ দশমিক সাত দিন,√x=y
সাতশো ষোলর বর্গমূলের মান ছাব্বিশ দশমিক সাত পাঁচ,√x=y
সাতশো সতেরোর বর্গমূলের মান ছাব্বিশ দশমিক সাত সাত,√x=y
সাতশো আঠারোর বর্গমূলের মান ছাব্বিশ দশমিক সাত নয়,√x=y
সাতশো উনিশের বর্গমূলের মান ছাব্বিশ দশমিক আট এক,√x=y
সাতশো বিশের বর্গমূলের মান ছাব্বিশ দশমিক আট তিন,√x=y
সাতশো একুশের বর্গমূলের মান ছাব্বিশ দশমিক আট পাঁচ,√x=y
সাতশো বাইশের বর্গমূলের মান ছাব্বিশ দশমিক আট সাত,√x=y
সাতশো তেইশের বর্গমূলের মান ছাব্বিশ দশমিক আট আট,√x=y
সাতশো চব্বিশের বর্গমূলের মান ছাব্বিশ দশমিক নয় শূন্য,√x=y
সাতশো পঁচিশের বর্গমূলের মান ছাব্বিশ দশমিক নয় দুই,√x=y
সাতশো ছাব্বিশের বর্গমূলের মান ছাব্বিশ দশমিক নয় চার,√x=y
সাতশো সাতাশের বর্গমূলের মান  ছাব্বিশ দশমিক নয় ছয়,√x=y
সাতশো আটাশের বর্গমূলের মান  ছাব্বিশ দশমিক নয় আট,√x=y
সাতশো ঊনত্রিশের বর্গমূলের মান সাতাশ,√x=y
সাতশো ত্রিশের বর্গমূলের মান সাতাশ দশমিক শূন্য এক,√x=y
সাতশো একত্রিশের বর্গমূলের মান সাতাশ দশমিক শূন্য তিন,√x=y
সাতশো বত্রিশের বর্গমূলের মান সাতাশ দশমিক শূন্য পাঁচ,√x=y
সাতশো তেত্রিশের বর্গমূলের মান সাতাশ দশমিক শূন্য সাত,√x=y
সাতশো চৌত্রিশের বর্গমূলের মান সাতাশ দশমিক শূন্য নয়,√x=y
সাতশো পঁয়ত্রিশের বর্গমূলের মান সাতাশ দশমিক এক এক,√x=y
সাতশো ছত্রিশের বর্গমূলের মান সাতাশ দশমিক এক দুই,√x=y
সাতশো সাইত্রিশের বর্গমূলের মান সাতাশ দশমিক এক চার,√x=y
সাতশো আটত্রিশের বর্গমূলের মান সাতাশ দশমিক এক ছয়,√x=y
সাতশো চল্লিশের বর্গমূলের মান সাতাশ দশমিক দুই শূন্য,√x=y
সাতশো পঁয়তাল্লিশের বর্গমূলের মান সাতাশ দশমিক দুই নয়,√x=y
সাতশো পঞ্চাশের বর্গমূলের মান  সাতাশ  দশমিক তিন আট,√x=y
আটশোর বর্গমূলের মান আটাশ দশমিক দুই আট,√x=y
নয়শোর বর্গমূলের মান ত্রিশ,√x=y
দশ হাজারের বর্গমূলের মান একশো,√x=y
একের ফ্যাক্টরিয়ালের মান এক,x!=y
দুইয়ের ফ্যাক্টরিয়ালের মান দুই,x!=y
তিনের ফ্যাক্টরিয়ালের মান ছয়,x!=y
চারের ফ্যাক্টরিয়ালের মান চব্বিশ,x!=y
